,High,Phat_High_upper,Phat_High_lower,Low,Phat_Low_upper,Phat_Low_lower,Close,Order_Placed,Order_Price_Short,Order_Price_Long,Order_Success_Short,Order_Success_Long,Trade_Price_Short,Trade_Price_Long,Transaction,Cash,Position,Balance
2020-05-26,35.73998294458982,35.96272501071719,32.648971867624944,34.487639212205764,35.76000349905466,31.857969137468668,35.54731750488281,False,34.93378607243089,36.06121584769767,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.243792541073958
2020-05-27,36.125318631921836,37.70692793227118,34.005587945322496,34.96930770072885,36.54993057787371,32.679107708074305,35.98081588745117,False,32.648971867624944,35.76000349905466,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.37679577593724
2020-05-28,36.79966106195502,38.0288222767678,34.53125452365998,34.969309994596536,36.8942347956779,33.17171633458767,35.64365005493164,False,34.005587945322496,36.54993057787371,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.051127440976302
2020-05-29,35.11381207844518,38.589301699569894,35.12626987824706,34.535804748535156,36.74699639614159,33.24569976767174,34.535804748535156,False,34.53125452365998,36.8942347956779,0,0,0.0,0.0,0.0,-91.33842755083958,2,-22.26681805376927
2020-06-01,35.5954840967414,37.02714275082682,33.25293189840916,34.82481130831874,36.18427200640209,32.88942720129496,35.2583122253418,False,35.12626987824706,36.74699639614159,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.82180310015599
2020-06-02,35.83631896972656,37.21151423468767,33.576656081683694,35.1619789131333,36.47523303316102,33.311905132820506,35.83631896972656,False,33.25293189840916,36.18427200640209,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.665789611386458
2020-06-03,36.7996579021924,37.79751987852797,34.28548946597796,36.12531789975876,36.72747467735109,33.694306808911165,36.75149154663086,False,33.576656081683694,36.47523303316102,0,0,0.0,0.0,0.0,-91.33842755083958,2,-17.835444457577864
2020-06-04,37.76300270643858,38.592405357142766,35.08826793698398,37.08866265054799,37.815111963368274,34.63937228085301,37.42583084106445,False,34.28548946597796,36.72747467735109,0,0,0.0,0.0,0.0,-91.33842755083958,2,-16.486765868710677
2020-06-05,39.11167542199622,39.851231630309194,36.18669993310421,37.522163664553474,38.80995244657884,35.53808326029063,39.015342712402344,False,35.08826793698398,37.815111963368274,0,0,0.0,0.0,0.0,-91.33842755083958,2,-13.307742126034896
2020-06-08,39.882355126990966,41.018872128746565,37.23448641890202,38.967179610034044,39.138275040372754,35.983567485045825,39.49701690673828,False,36.18669993310421,38.80995244657884,0,0,0.0,0.0,0.0,-91.33842755083958,2,-12.34439373736302
2020-06-09,39.68968475323289,41.947179752890776,38.163303217565094,38.678176550845784,40.91317010476274,37.318322140152446,38.87084197998047,False,37.23448641890202,39.138275040372754,0,0,0.0,0.0,0.0,-91.33842755083958,2,-13.596743590878646
2020-06-10,38.91901273112129,41.49081223588198,37.93529716116853,38.10016994274137,40.34108352404003,36.95719239398781,38.29283905029297,False,38.163303217565094,40.91317010476274,0,0,0.0,0.0,0.0,-91.33842755083958,2,-14.752749450253646
2020-06-11,37.95566902183443,40.62960346849854,37.2190560884777,36.462486267089844,39.69557045814234,36.48773357579238,36.462486267089844,False,37.93529716116853,40.34108352404003,0,0,0.0,0.0,0.0,-91.33842755083958,2,-18.413455016659896
2020-06-12,35.980817878979124,39.58349927456573,36.254023930460384,35.06564602953522,38.120529736212895,34.64558863659818,35.93265151977539,False,37.2190560884777,39.69557045814234,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.473124511288802
2020-06-15,35.836319746503015,37.80879542664417,34.06153606369401,34.96931055853899,36.78820436214699,33.27705065965118,35.16197967529297,False,36.254023930460384,38.120529736212895,0,0,0.0,0.0,0.0,-91.33842755083958,2,-21.014468200253646
2020-06-16,36.414322432704,37.570648231698804,34.055359810087026,35.7881524138358,36.687862985088316,33.38030391370626,36.028987884521484,False,34.06153606369401,36.78820436214699,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.280451781796614
2020-06-17,36.510658458948924,38.30544245165335,34.78450921219328,35.54731658588808,37.56978846220449,34.2241451331527,36.317989349365234,False,34.055359810087026,36.687862985088316,0,0,0.0,0.0,0.0,-91.33842755083958,2,-18.702448852109114
2020-06-18,35.7399787902832,38.21306039732635,34.898224041028286,35.25830789728825,37.1087263568199,33.9634762620088,35.7399787902832,False,34.78450921219328,37.56978846220449,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.858469970273177
2020-06-19,36.2698213763925,37.32873203735798,34.16702542927243,35.30647954620792,36.74808248839815,33.78924156184756,35.98081588745117,False,34.898224041028286,37.1087263568199,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.37679577593724
2020-06-22,35.88448203012571,37.73494561337066,34.640876853478666,35.11380932552401,36.77211675229812,33.916672345727896,35.354644775390625,False,34.16702542927243,36.74808248839815,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.629138000058333
2020-06-23,36.077152252197266,37.37728587258854,34.46301497875483,34.776638577369454,36.43689470366191,33.79909476029028,36.077152252197266,False,34.640876853478666,36.77211675229812,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.184123046445052
2020-06-24,36.510659228913596,37.4666636256719,34.69606960799959,35.64365005493164,35.97534807904286,33.56743314128602,35.64365005493164,False,34.46301497875483,36.43689470366191,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.051127440976302
2020-06-26,35.93264838512757,37.98498877376464,35.27036807959126,35.354644775390625,37.087361634953595,34.411262151072606,35.354644775390625,False,34.69606960799959,35.97534807904286,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.629138000058333
2020-06-29,35.49914252467062,37.19494935554397,34.554015022813076,34.58397078898289,36.59603278122704,34.056124168571806,34.72846984863281,False,35.27036807959126,37.087361634953595,0,0,0.0,0.0,0.0,-91.33842755083958,2,-21.881487853573958
2020-06-30,35.643651010847336,36.7485906569789,34.24391432077607,34.680309091635245,35.801483082592696,33.29351810349401,34.87297821044922,False,34.554015022813076,36.59603278122704,0,0,0.0,0.0,0.0,-91.33842755083958,2,-21.592471129941146
2020-07-02,35.93265151977539,36.83188490785317,34.446894388071485,35.017475995473845,35.92310652680145,33.53200814866331,35.93265151977539,False,34.24391432077607,35.801483082592696,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.473124511288802
2020-07-03,36.60698952348677,37.122355433252686,34.81354402171611,35.98081586432625,36.21746446973168,33.90109652839567,36.077152252197266,False,34.446894388071485,35.92310652680145,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.184123046445052
2020-07-06,38.00383578221695,37.92784266308686,35.49406987948099,35.88448302940161,37.34695843744783,34.7987869069022,37.85933303833008,False,34.81354402171611,36.21746446973168,0,0,0.0,0.0,0.0,-91.33842755083958,2,-15.619761474179427
2020-07-07,38.533671882356124,39.551660306036965,36.68844666848135,37.04049283188629,37.06830587487495,34.663448870504546,37.23316192626953,False,35.49406987948099,37.34695843744783,0,0,0.0,0.0,0.0,-91.33842755083958,2,-16.87210369830052
2020-07-08,37.13682925469373,40.03345049810563,37.20741683958456,35.64365005493164,38.65250327965333,35.68530467184812,35.64365005493164,False,36.68844666848135,37.06830587487495,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.051127440976302
2020-07-09,36.07715062029404,38.65159856751446,35.526342849470275,35.25830789728825,37.084480864844885,33.97590483785806,35.7399787902832,False,37.20741683958456,38.65250327965333,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.858469970273177
2020-07-10,35.547314214950774,37.498336118615725,34.436853545058554,34.921140569282755,36.75480261057899,33.82780322930511,35.065643310546875,False,35.526342849470275,37.084480864844885,0,0,0.0,0.0,0.0,-91.33842755083958,2,-21.207140929745833
2020-07-13,36.41432448246105,36.96442601739531,34.07549897863359,35.49914890736882,36.310677567764735,33.545169362899685,35.88448715209961,False,34.436853545058554,36.75480261057899,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.569453246640364
2020-07-14,35.64365208468814,38.042117817920044,35.01078902650572,35.11381474813057,36.97105024250117,34.1913261382525,35.499149322509766,False,34.07549897863359,36.310677567764735,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.340128905820052
2020-07-15,36.31798991374209,37.30011804211329,34.239142522661446,35.499147104001096,36.40289564008449,33.77279913548698,35.83631896972656,False,35.01078902650572,36.97105024250117,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.665789611386458
2020-07-16,36.41432263260213,37.76531358333041,34.76096808314194,35.78815261029655,36.85215152915247,34.27228010047674,35.83631896972656,False,34.239142522661446,36.40289564008449,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.665789611386458
2020-07-17,36.31798825559486,37.895229060308324,35.08944980852029,35.595481872558594,37.03512616693753,34.60328465474517,35.595481872558594,False,34.76096808314194,36.85215152915247,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.147463805722396
2020-07-20,35.499147701402485,37.55221770161664,34.91684255157934,34.969310389040515,36.725729965634855,34.44806646486873,35.2583122253418,False,35.08944980852029,37.03512616693753,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.82180310015599
2020-07-21,36.17348679351155,36.8593060754794,34.26594141242,35.35464766693767,36.08631298352692,33.79136519546639,36.12532043457031,False,34.91684255157934,36.725729965634855,0,0,0.0,0.0,0.0,-91.33842755083958,2,-19.087786681698958
2020-07-22,36.22165412958456,37.41530382789425,34.80638436729843,35.2583122253418,36.553604915519166,34.28475126226517,35.2583122253418,False,34.26594141242,36.08631298352692,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.82180310015599
2020-07-23,35.49914586431412,37.587779297301076,35.10219720367191,35.06564496972483,36.32636959859355,34.17974344446905,35.21014404296875,False,34.80638436729843,36.553604915519166,0,0,0.0,0.0,0.0,-91.33842755083958,2,-20.918139464902083
2020-07-24,35.06564367846618,36.707825283019886,34.20427153982882,34.68030548095703,36.09792448213413,34.031202494439434,34.68030548095703,False,35.10219720367191,36.32636959859355,0,0,0.0,0.0,0.0,-91.33842755083958,2,-21.97781658892552
2020-07-27,34.82481082140134,36.265449698576106,33.855396388198066,33.765132536636,35.64670518045453,33.682581769161764,34.054134368896484,False,34.20427153982882,36.09792448213413,0,0,0.0,0.0,0.0,-91.33842755083958,2,-23.230158813046614
2020-07-28,34.10230312458991,35.894976687346066,33.617771887639975,32.84995577365753,34.76998042435012,32.6576781349898,33.524295806884766,False,33.855396388198066,35.64670518045453,0,0,0.0,0.0,0.0,-91.33842755083958,2,-24.289835937070052
2020-07-29,34.4876385574987,35.21725260288319,32.99019904447715,33.6687994297155,33.966824252917775,31.664013911889107,34.43947219848633,False,33.617771887639975,34.76998042435012,0,0,0.0,0.0,0.0,-91.33842755083958,2,-22.459483153866927
2020-07-30,35.30647761112585,35.60717044912107,33.417437693387164,34.15046674329166,34.99820966528275,32.56605847099081,34.343135833740234,False,32.99019904447715,33.966824252917775,0,0,0.0,0.0,0.0,-91.33842755083958,2,-22.652155883359114
2020-07-31,34.294970388069835,36.567242144285046,34.211438834953384,33.33162848194588,35.374276457402296,32.99543616519331,33.668800354003906,False,33.417437693387164,34.99820966528275,0,0,0.0,0.0,0.0,-91.33842755083958,2,-24.00082684283177
2020-08-03,33.90963170300224,35.53402916465258,33.01131168688457,31.74211267805709,34.478468537644304,32.06115786069258,32.17561721801758,False,34.211438834953384,35.374276457402296,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.987193114804427
2020-08-04,32.705456131583226,35.0425543854316,32.65356106679733,30.923271526558825,33.19690995892215,30.139179539430955,32.41645431518555,False,33.01131168688457,34.478468537644304,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.50551892046849
2020-08-05,32.801788492840544,33.92263065806339,31.35557987291819,32.22378486625819,32.347405499229495,29.507315772724674,32.7054557800293,False,32.65356106679733,33.19690995892215,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.92751599078099
2020-08-06,32.65729181190393,33.96023206470393,31.519662445221048,31.886615353623412,34.02629004087873,30.771622798095517,32.27195358276367,False,31.35557987291819,32.347405499229495,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.79452038531224
2020-08-07,32.12745161015169,33.948607980181315,31.63956454153413,31.50128156612898,33.30415551929804,30.39400294162962,31.597614288330078,False,31.519662445221048,34.02629004087873,0,0,0.0,0.0,0.0,-91.33842755083958,2,-28.143198974179427
2020-08-10,32.22378569909376,33.18460792824098,30.911307126607934,31.549445667414165,32.92317228714835,30.092328160236896,31.886613845825195,False,31.63956454153413,33.30415551929804,0,0,0.0,0.0,0.0,-91.33842755083958,2,-27.565199859189192
2020-08-11,33.09079198153031,33.33595335885431,31.161256446475544,32.271952856604294,32.929028966949325,30.25132411939581,32.84995651245117,False,30.911307126607934,32.92317228714835,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.63851452593724
2020-08-12,34.63214130939344,34.30313534218333,31.905061776381704,33.18712848987653,33.80040029419685,30.920451084423757,34.43947219848633,False,31.161256446475544,32.929028966949325,0,0,0.0,0.0,0.0,-91.33842755083958,2,-22.459483153866927
2020-08-13,34.68030618439987,36.327700839127196,33.26400152075811,33.81329705984688,34.70295930619871,31.836931054885195,34.10230255126953,False,31.905061776381704,33.80040029419685,0,0,0.0,0.0,0.0,-91.33842755083958,2,-23.13382244830052
2020-08-14,33.95780054454528,36.233342792702565,33.3410045149778,33.28346050797996,35.2867562660226,32.44276751853093,33.42796325683594,False,33.26400152075811,34.70295930619871,0,0,0.0,0.0,0.0,-91.33842755083958,2,-24.482501037167708
2020-08-17,33.86146785507179,35.288715787220035,32.460600027142426,33.138961459941015,34.60445765935077,31.884849002866886,33.331626892089844,False,33.3410045149778,35.2867562660226,0,0,0.0,0.0,0.0,-91.33842755083958,2,-24.675173766659896
2020-08-18,33.23529654175695,35.162862699072825,32.499625556619776,32.7054592159179,34.44568081661989,31.88318603965047,32.99446105957031,False,32.460600027142426,34.60445765935077,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.349505431698958
2020-08-19,32.994457407091744,34.51090575202642,31.946151184227038,32.51278649603931,33.91562479392193,31.470515674372457,32.89812469482422,False,32.499625556619776,34.44568081661989,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.542178161191146
2020-08-20,32.75362248850659,34.24638038842596,31.82643927318569,32.27195156955797,33.68033315045635,31.373338250971884,32.41645431518555,False,31.946151184227038,33.91562479392193,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.50551892046849
2020-08-21,32.75362248850659,33.943299050121844,31.652283079250868,32.27195156955797,33.329862531829,31.213246686599046,32.41645431518555,False,31.82643927318569,33.68033315045635,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.50551892046849
2020-08-24,32.84995684970875,33.79878022531359,31.63904496939034,32.17562046925011,33.282609638645766,31.299793924337305,32.657291412353516,False,31.652283079250868,33.329862531829,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.023844726132552
2020-08-25,33.71696344309371,33.925078262911285,31.863505139330474,32.994457083598846,33.14224174911354,31.21499742885121,33.090789794921875,False,31.63904496939034,33.282609638645766,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.156847960995833
2020-08-26,33.090790306131716,34.887147186939536,32.62496453978451,32.46462032314375,34.169804825099256,31.994637146812153,32.7054557800293,False,31.863505139330474,33.14224174911354,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.92751599078099
2020-08-27,32.46461903898909,34.24103302223453,31.997321572653384,31.886611760412684,33.48398868005038,31.336428570033924,32.079280853271484,False,32.62496453978451,34.169804825099256,0,0,0.0,0.0,0.0,-91.33842755083958,2,-27.179865844296614
2020-08-28,33.138962184844246,33.477550481637955,31.263883295686448,32.127450269648655,32.89777097454394,30.837327304118293,32.753623962402344,False,31.997321572653384,33.48398868005038,0,0,0.0,0.0,0.0,-91.33842755083958,2,-25.831179626034896
2020-08-31,33.47613057528458,34.369186838892254,32.007805399417165,32.56095504760742,33.20427039478056,31.15309574058894,32.56095504760742,False,31.263883295686448,32.89777097454394,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.21651745562474
2020-09-01,32.560955417190016,34.671002020996546,32.38510967585605,31.934785388409225,33.58272837653223,31.62053394271194,32.27195358276367,False,32.007805399417165,33.20427039478056,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.79452038531224
2020-09-02,32.12744936649405,33.78861958899617,31.39200273031448,31.54944572393745,32.8824084992031,30.881122877434073,31.934783935546875,False,32.38510967585605,33.58272837653223,0,0,0.0,0.0,0.0,-91.33842755083958,2,-27.468859679745833
2020-09-03,32.22378921508789,33.22865753622618,30.908143442285493,31.597615472735882,32.51914711475506,30.57677649024597,32.22378921508789,False,31.39200273031448,32.8824084992031,0,0,0.0,0.0,0.0,-91.33842755083958,2,-26.890849120663802
2020-09-04,32.03111659363423,33.28712720163117,31.103707964427844,31.404942919605134,32.54778242700203,30.699913029291206,31.886613845825195,False,30.908143442285493,32.51914711475506,0,0,0.0,0.0,0.0,-91.33842755083958,2,-27.565199859189192
2020-09-07,32.32011869350901,33.10439804391743,31.015919094381342,31.5976122979394,32.27619566871918,30.516296045076274,31.64577865600586,False,31.103707964427844,32.54778242700203,0,0,0.0,0.0,0.0,-91.33842755083958,2,-28.046870238827864
2020-09-08,31.98295040223743,33.38330489410193,31.38148549682533,31.549445831414427,32.48085236196177,30.77529852558219,31.790281295776367,False,31.015919094381342,32.27619566871918,0,0,0.0,0.0,0.0,-91.33842755083958,2,-27.75786495928685
2020-09-09,31.501279830932617,32.938256838529476,31.008266452964342,31.115941613638373,32.3565541401917,30.736287094102057,31.501279830932617,False,31.38148549682533,32.48085236196177,0,0,0.0,0.0,0.0,-91.33842755083958,2,-28.33586788897435
2020-09-10,31.693949305844203,32.38067505037824,30.476362575221938,31.212278366088867,31.891292877695708,30.2851060104481,31.212278366088867,False,31.008266452964342,32.3565541401917,0,0,0.0,0.0,0.0,-91.33842755083958,2,-28.91387081866185
2020-09-11,31.26044483788721,32.65235334457793,30.78361517699744,30.971443007962755,32.013218894202836,30.467012062963992,31.06777572631836,False,30.476362575221938,31.891292877695708,0,0,0.0,0.0,0.0,-91.33842755083958,2,-29.202876098202864
2020-09-14,31.11594216991089,32.14565318942359,30.349005328836437,30.923273057819348,31.683704037259265,30.223310558841927,31.019609451293945,False,30.78361517699744,32.013218894202836,0,0,0.0,0.0,0.0,-91.33842755083958,2,-29.299208648251692
2020-09-15,31.115942283804994,31.966928377299144,30.24694390434363,30.826940452038663,31.64478426982841,30.218275095560376,30.875106811523438,False,30.349005328836437,31.683704037259265,0,0,0.0,0.0,0.0,-91.33842755083958,2,-29.588213927792708
2020-09-16,30.97144164551759,31.945532735376876,30.32844132116852,30.489768887784418,31.506570893222936,30.14241268723248,30.586103439331055,False,30.24694390434363,31.64478426982841,0,0,0.0,0.0,0.0,-91.33842755083958,2,-30.166220672177474
2020-09-17,30.586104369377757,31.703019052349923,30.16443420276153,29.67092885799966,31.144832895401034,29.792393295856982,29.767263412475586,False,30.32844132116852,31.506570893222936,0,0,0.0,0.0,0.0,-91.33842755083958,2,-31.80390072588841
2020-09-18,30.248934333649665,31.34363274112962,29.83744436991327,29.71909704041658,30.412964349241808,28.827303785512793,29.815431594848633,False,30.16443420276153,31.144832895401034,0,0,0.0,0.0,0.0,-91.33842755083958,2,-31.707564361142317
2020-09-21,29.333760523478443,30.94113991347827,29.468058036971545,28.225915908813477,30.504394413150543,29.004334229814685,28.225915908813477,False,29.83744436991327,30.412964349241808,0,0,0.0,0.0,0.0,-91.33842755083958,2,-34.88659573321263
2020-09-22,27.74424569818693,30.14016971072973,28.422622905516462,27.262574753166817,29.262837741491136,26.98119819707924,27.647912979125977,False,29.468058036971545,30.504394413150543,0,0,0.0,0.0,0.0,-91.33842755083958,2,-36.04260159258763
2020-09-23,27.74424370286819,28.84064873745645,26.452080382819787,26.491900070853855,28.405746091092894,26.084641765198146,27.696077346801758,False,28.422622905516462,29.262837741491136,0,0,0.0,0.0,0.0,-91.33842755083958,2,-35.94627285723607
2020-09-24,27.59974297074912,28.839136672661013,26.57722111079091,26.87723660063826,27.626663809824745,25.32264854097627,27.551576614379883,False,26.452080382819787,28.405746091092894,0,0,0.0,0.0,0.0,-91.33842755083958,2,-36.23527432207982
2020-09-25,27.647911613365043,28.707176758943685,26.57656250810694,26.877237036945605,28.092226821691458,25.81517214971183,27.166240692138672,False,26.57722111079091,27.626663809824745,0,0,0.0,0.0,0.0,-91.33842755083958,2,-37.00594616656224
2020-09-28,30.152599891604904,28.65829585068457,26.639256218238717,27.21440791376307,27.95546520287387,25.81167228545631,29.670928955078125,False,26.57656250810694,28.092226821691458,0,0,0.0,0.0,0.0,-91.33842755083958,2,-31.996569640683333
2020-09-29,30.24893341191285,32.3262505557809,28.443999403773066,28.90025520324707,28.309593162026037,26.210598301628792,28.90025520324707,True,26.639256218238717,27.95546520287387,1,0,28.90025520324707,0.0,28.90025520324707,-62.43817234759251,1,-33.53791714434544
2020-09-30,29.381926315920175,32.1830513838875,28.53454148199788,28.563085378974353,30.72932116055336,27.436880955742055,28.70758628845215,False,28.443999403773066,28.309593162026037,0,0,0.0,0.0,0.0,-62.43817234759251,1,-33.730586059140364
2020-10-05,30.730605182480375,31.05709290102969,27.563228561364717,29.574596044813532,29.931822401197195,27.09958280219601,29.863597869873047,False,28.53454148199788,30.72932116055336,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.574574477719466
2020-10-06,30.05626497789041,32.76807235004369,28.897697919870748,29.622760431722998,31.264529498642915,28.153579291680348,29.911762237548828,False,27.563228561364717,29.931822401197195,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.526410110043685
2020-10-07,30.44160271932224,31.908366041865566,28.210929903943214,29.863597243890226,31.08874141539551,28.17319042576442,30.393434524536133,False,28.897697919870748,31.264529498642915,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.04473782305638
2020-10-08,30.63427016551513,32.347133109213665,28.77918758005356,30.056266524128205,31.340268729574,28.486577764792347,30.248933792114258,False,28.210929903943214,31.08874141539551,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.189238555478255
2020-10-09,30.393436603138827,32.48982884335128,29.095759074174925,29.863599286257422,31.420574525017642,28.763394521677917,30.297103881835938,False,28.77918758005356,31.340268729574,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.141068465756575
2020-10-12,30.53793935995092,31.916104994330453,28.685076934592647,29.91176564690887,31.114354195605017,28.61518088544084,30.297103881835938,False,29.095759074174925,31.420574525017642,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.141068465756575
2020-10-14,29.767263876718893,32.22327788635112,29.124381356613508,29.044757463024606,31.10995110566588,28.771057447083837,29.381927490234375,False,28.685076934592647,31.114354195605017,0,0,0.0,0.0,0.0,-62.43817234759251,1,-33.05624485735814
2020-10-15,29.478260771099862,31.21160898830141,28.243282922321683,28.611253479655783,30.197837854677005,27.787421729990534,28.80392074584961,False,29.124381356613508,31.10995110566588,0,0,0.0,0.0,0.0,-62.43817234759251,1,-33.6342516017429
2020-10-16,29.189258760161174,30.890774329280728,28.027050690119378,28.659421451491692,29.76057955566905,27.472955938223,29.044757843017578,False,28.243282922321683,30.197837854677005,0,0,0.0,0.0,0.0,-62.43817234759251,1,-33.393414504574935
2020-10-19,30.056267075903364,30.53764933767392,27.921564387985125,29.38192703200068,29.775746867182633,27.6086248503182,29.767263412475586,False,28.027050690119378,29.76057955566905,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.67090893511693
2020-10-20,30.056267174242592,31.490363673848353,28.69567007336116,29.33376076945242,30.603849635013304,28.319449520497354,29.670928955078125,False,27.921564387985125,29.775746867182633,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.76724339251439
2020-10-21,30.05626497789041,31.480907041058376,28.875846176798863,29.67092678688441,30.401725089963197,28.25002059522703,29.911762237548828,False,28.69567007336116,30.603849635013304,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.526410110043685
2020-10-22,30.152599417616383,31.239825093145985,28.79458267598393,29.622762130737307,30.771690522114117,28.661142483366408,30.104433059692383,False,28.875846176798863,30.401725089963197,0,0,0.0,0.0,0.0,-62.43817234759251,1,-32.33373928790013
2020-10-23,31.597613026989467,31.34674893899689,29.019300383389325,29.959932928369515,30.584178371209923,28.659111045611347,31.06777572631836,False,28.79458267598393,30.771690522114117,0,0,0.0,0.0,0.0,-62.43817234759251,1,-31.370396621274153
2020-10-27,32.753624159990665,33.117075421084486,30.179436830763898,31.01960949825681,30.982702177112852,29.0226718281734,32.56095504760742,False,29.019300383389325,30.584178371209923,0,0,0.0,0.0,0.0,-62.43817234759251,1,-29.87721729998509
2020-10-28,32.320117074908694,34.59712191528031,31.372565078913265,31.16410616491915,32.2850435982128,29.95631948335331,31.45311164855957,False,30.179436830763898,30.982702177112852,0,0,0.0,0.0,0.0,-62.43817234759251,1,-30.985060699032942
2020-10-29,31.260444753343016,33.88666020458063,30.811980386983294,30.489770146580728,32.26455071261498,30.061855650421176,31.115942001342773,False,31.372565078913265,32.2850435982128,0,0,0.0,0.0,0.0,-62.43817234759251,1,-31.32223034624974
2020-10-30,31.501280423359475,32.73136532113793,29.66189345223485,30.634271255570873,31.538702063232034,29.351657092037584,30.92327308654785,False,30.811980386983294,32.26455071261498,0,0,0.0,0.0,0.0,-62.43817234759251,1,-31.51489926104466
2020-11-02,31.79028340759006,32.929881461837034,29.984615419553,30.971444244307374,31.729838412861675,29.629771029901654,31.597614288330078,False,29.66189345223485,31.538702063232034,0,0,0.0,0.0,0.0,-62.43817234759251,1,-30.840558059262435
2020-11-03,32.753624159990665,33.33128245279808,30.481072458738446,31.886614991694906,32.032487174227164,29.987135926019292,32.56095504760742,False,29.984615419553,31.729838412861675,0,0,0.0,0.0,0.0,-62.43817234759251,1,-29.87721729998509
2020-11-04,33.813298765812,34.422446816460635,31.40097137551498,32.56095504760742,33.11989206824619,30.82756506480302,32.56095504760742,False,30.481072458738446,32.032487174227164,0,0,0.0,0.0,0.0,-62.43817234759251,1,-29.87721729998509
2020-11-05,33.1871265064842,35.53747599871849,32.40706725644259,32.17561832824557,33.779945808935544,31.44221910570655,32.89812469482422,False,31.40097137551498,33.11989206824619,0,0,0.0,0.0,0.0,-62.43817234759251,1,-29.540047652768294
2020-11-06,33.71696507969035,34.65744255352327,31.6239260678814,32.65729050427167,33.25446057479406,31.025573537559218,33.42796325683594,False,32.40706725644259,33.779945808935544,0,0,0.0,0.0,0.0,-62.43817234759251,1,-29.010209090756575
2020-11-09,34.00596471842804,35.24351905243152,32.19539225368768,33.37979475493706,33.85467433036887,31.59713558005578,33.57246017456055,False,31.6239260678814,33.25446057479406,0,0,0.0,0.0,0.0,-62.43817234759251,1,-28.865712173031966
2020-11-10,36.317989349365234,35.525105382025686,32.646409561718094,35.35464747630439,34.616250512502724,32.275912061268166,36.317989349365234,False,32.19539225368768,33.85467433036887,0,0,0.0,0.0,0.0,-62.43817234759251,1,-26.12018299822728
2020-11-11,37.90750138840718,38.54124847648552,34.453379346862015,36.51065860670223,37.29097824470215,33.80927105487238,37.8111686706543,False,32.646409561718094,34.616250512502724,0,0,0.0,0.0,0.0,-62.43817234759251,1,-24.627003676938216
2020-11-12,38.24467423367673,40.51571243687467,36.06255001671342,36.606992265763154,38.40396046838874,34.79502757825719,36.94416046142578,False,34.453379346862015,37.29097824470215,0,0,0.0,0.0,0.0,-62.43817234759251,1,-25.49401188616673
2020-11-13,36.17348899821877,40.35538671522333,36.16923933450775,35.354649821738164,38.31463039275971,34.92597650576426,35.88448715209961,False,36.06255001671342,38.40396046838874,0,0,0.0,0.0,0.0,-62.43817234759251,1,-26.553685195492903
